id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,image_file
56166,Women,Personal Care,Makeup,Kajal and Eyeliner,Lavender,Spring,2017.0,Casual,Colorbar I-Define Silver Slate Eye Pencil 001,56166.jpg
46627,Women,Personal Care,Fragrance,Deodorant,Orange,Spring,2017.0,Casual,Rasasi Women Chastity Deo and Perfume Set,46627.jpg
18463,Men,Personal Care,Fragrance,Perfume and Body Mist,White,Spring,2017.0,Casual,David Beckham Instinct Men Perfumes,18463.jpg
26205,Men,Personal Care,Fragrance,Perfume and Body Mist,Blue,Spring,2017.0,Casual,Nautica Voyage Men Perfume,26205.jpg
56513,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017.0,Casual,Streetwear Luscious Lips Caramel Crush Lipstick 16,56513.jpg
57756,Women,Personal Care,Skin Care,Face Wash and Cleanser,Green,Spring,2017.0,Casual,Lotus Herbals Neem & Clove Purifying Face Wash,57756.jpg
44004,Men,Personal Care,Fragrance,Perfume and Body Mist,Blue,Spring,2017.0,Casual,Police Men To Be Perfume,44004.jpg
28214,Women,Personal Care,Fragrance,Deodorant,Lavender,Spring,2017.0,Casual,YARDLEY Women English Lavender Deo,28214.jpg
46926,Men,Personal Care,Fragrance,Perfume and Body Mist,Black,Spring,2017.0,Casual,York Men Prestige Perfume,46926.jpg
23605,Women,Personal Care,Fragrance,Perfume and Body Mist,Green,Spring,2017.0,Casual,Nike Fragrances Women Casual Perfume,23605.jpg
55982,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017.0,Casual,Colorbar Velvet Matte Very Coffee Lipstick 51 BR,55982.jpg
56352,Men,Personal Care,Fragrance,Perfume and Body Mist,Blue,Spring,2017.0,Casual,Nike Fragrances Men No Limits Perfume 150 ml,56352.jpg
56100,Women,Personal Care,Lips,Lip Gloss,Purple,Spring,2017.0,Casual,Colorbar Star Winter Plum Lip Gloss 04,56100.jpg
18443,Men,Personal Care,Fragrance,Fragrance Gift Set,White,Spring,2017.0,Casual,Ed Hardy Love & Luck  Men Fragrance Gift Set,18443.jpg
59858,Women,Personal Care,Skin,Face Moisturisers,White,Spring,2017.0,Casual,Olay Women Natural White Healthy Fairness Day Lotion SPF 24,59858.jpg
55382,Women,Personal Care,Nails,Nail Polish,Silver,Spring,2017.0,Casual,Revlon Silver Shower Nail Polish 317,55382.jpg
32540,Men,Personal Care,Fragrance,Perfume and Body Mist,Black,Spring,2017.0,Casual,Playboy Men Miami Perfume,32540.jpg
46940,Women,Personal Care,Fragrance,Perfume and Body Mist,Yellow,Spring,2017.0,Casual,York Women Miss No 1 Perfume,46940.jpg
56354,Men,Personal Care,Fragrance,Perfume and Body Mist,Black,Spring,2017.0,Casual,Nike Fragrances Men Cool Paranoia Perfume 150 ml,56354.jpg
55119,Women,Personal Care,Beauty Accessories,Beauty Accessory,Burgundy,Spring,2017.0,Casual,Lakme Dual Sharpener,55119.jpg
32543,Women,Personal Care,Fragrance,Deodorant,Black,Spring,2017.0,Casual,Playboy Women Play It Spicy Deo,32543.jpg
55132,Women,Personal Care,Nails,Nail Polish,White,Spring,2017.0,Casual,Lakme Truewear Color Crush 08 Nail Polish,55132.jpg
45673,Women,Personal Care,Fragrance,Perfume and Body Mist,Blue,Spring,2017.0,Casual,J. Del Pozo Women Halloween Perfume,45673.jpg
36714,Men,Personal Care,Fragrance,Perfume and Body Mist,Blue,Spring,2017.0,Casual,Bulgari Men Aqua Pour Homme Perfume,36714.jpg
57586,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017.0,Casual,Lotus Herbals Sand Storm Lipstick 181,57586.jpg
57869,Women,Personal Care,Skin,Face Moisturisers,White,Spring,2017.0,Casual,Biotique Bio Saffron Dew Face & Body Cream,57869.jpg
49097,Women,Personal Care,Makeup,Compact,Skin,Spring,2017.0,Casual,Deborah Ultrafine Compact Powder 08,49097.jpg
46684,Men,Personal Care,Fragrance,Perfume and Body Mist,Brown,Spring,2017.0,Casual,Rasasi Men Fighting Temptation Perfume,46684.jpg
55162,Women,Personal Care,Nails,Nail Polish,Maroon,Spring,2017.0,Casual,Lakme True Wear Berry Maroon Nail Polish 104,55162.jpg
46680,Women,Personal Care,Fragrance,Perfume and Body Mist,Green,Spring,2017.0,Casual,Rasasi Women Pack of 3 Perfumes,46680.jpg
55952,Women,Personal Care,Nails,Nail Polish,Red,Spring,2017.0,Casual,Colorbar Love Nail Lacquer 04,55952.jpg
58985,Women,Personal Care,Fragrance,Deodorant,Blue,Spring,2017.0,Casual,Cavallini Women Deo,58985.jpg
44140,Men,Personal Care,Fragrance,Perfume and Body Mist,Copper,Spring,2017.0,Casual,Dunhill Men Perfume,44140.jpg
46785,Men,Personal Care,Fragrance,Perfume and Body Mist,Blue,Spring,2017.0,Casual,Rising Wave Men Perfume,46785.jpg
55409,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017.0,Casual,Revlon ColorStay Overtime Everlasting Rum Lipcolor 370,55409.jpg
42830,Unisex,Sporting Goods,Wristbands,Wristbands,Black,Summer,2012.0,Sports,Nike Unisex Swoosh Black Wristbands,42830.jpg
4013,Unisex,Sporting Goods,Sports Equipment,Basketballs,Brown,Summer,2011.0,Casual,Spalding  177z NBA School Brown Basketball,4013.jpg
13670,Unisex,Sporting Goods,Sports Equipment,Footballs,Gold,Fall,2011.0,Casual,Puma Unisex Liga XL Football,13670.jpg
1628,Unisex,Sporting Goods,Sports Equipment,Basketballs,Brown,Summer,2011.0,Sports,Kipsta Xtra Bounce Basketball,1628.jpg
4008,Unisex,Sporting Goods,Sports Equipment,Basketballs,Yellow,Summer,2011.0,Sports,Spalding Unisex Ochre Yellow Basketball,4008.jpg
42829,Unisex,Sporting Goods,Wristbands,Wristbands,White,Summer,2012.0,Sports,Nike Unisex Swoosh White Wristbands,42829.jpg
4007,Unisex,Sporting Goods,Sports Equipment,Basketballs,Orange,Summer,2011.0,Sports,Spalding Unisex Nash Orange Basketball,4007.jpg
2355,Unisex,Sporting Goods,Sports Equipment,Footballs,White,Fall,2010.0,Sports,ADIDAS Red Bull Trophy Soccer Unisex Football,2355.jpg
8934,Unisex,Sporting Goods,Wristbands,Wristbands,Black,Fall,2011.0,Casual,Puma Unisex Fundamentals Black Wristbands,8934.jpg
1552,Unisex,Sporting Goods,Sports Equipment,Footballs,White,Fall,2010.0,Sports,Puma Power Cat Trainer-WR Football,1552.jpg
2354,Unisex,Sporting Goods,Sports Equipment,Basketballs,Black,Winter,2010.0,Sports,ADIDAS Black Bounce Unisex Basketball,2354.jpg
2356,Unisex,Sporting Goods,Sports Equipment,Basketballs,Black,Winter,2010.0,Sports,ADIDAS Black & White Unisex Basketball,2356.jpg
8427,Unisex,Sporting Goods,Sports Equipment,Basketballs,Blue,Fall,2011.0,Sports,Spalding Unisex Blue Basketball,8427.jpg
4010,Unisex,Sporting Goods,Sports Equipment,Basketballs,Brown,Summer,2011.0,Sports,Spalding 150 SZ Brown Basketball,4010.jpg
1553,Unisex,Sporting Goods,Sports Equipment,Footballs,White,Fall,2010.0,Sports,Puma Power Cat Hard Ground Football,1553.jpg
4012,Unisex,Sporting Goods,Sports Equipment,Basketballs,Black,Summer,2011.0,Sports,Spalding 508z Black Basketball,4012.jpg
1550,Unisex,Sporting Goods,Sports Equipment,Footballs,White,Fall,2010.0,Sports,Puma Cat Trainer-WBL Football,1550.jpg
1627,Unisex,Sporting Goods,Sports Equipment,Footballs,White,Fall,2010.0,Sports,Kipsta F300 Football,1627.jpg
1551,Unisex,Sporting Goods,Sports Equipment,Footballs,Orange,Fall,2010.0,Sports,Puma Power Cat Trainer-OB Football,1551.jpg
1626,Unisex,Sporting Goods,Sports Equipment,Footballs,Blue,Summer,2011.0,Sports,Kipsta F300 Football Size 5 Football,1626.jpg
4011,Unisex,Sporting Goods,Sports Equipment,Basketballs,Grey,Summer,2011.0,Sports,Spalding Buror Grey Basketball,4011.jpg
42828,Unisex,Sporting Goods,Wristbands,Wristbands,Red,Summer,2012.0,Sports,Nike Unisex Swoosh Red Wristbands,42828.jpg
4009,Unisex,Sporting Goods,Sports Equipment,Basketballs,Blue,Summer,2011.0,Casual,Spalding Blue Basketball,4009.jpg
8426,Unisex,Sporting Goods,Sports Equipment,Basketballs,Red,Fall,2011.0,Sports,Spalding Unisex NBA Team Raptors SZ7 Red Basketball,8426.jpg
8422,Unisex,Sporting Goods,Sports Equipment,Basketballs,Red,Fall,2011.0,Sports,Spalding Unisex NBA Highlight Red Basketballs,8422.jpg
